vendor,product,version,location,cve_number,severity,score,source,cvss_version,cvss_vector,paths,remarks,comments
unknown,next,14.1.4,NotFound,CVE-2025-55173,MEDIUM,4.3,GAD,3,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:L/A:N,,NewFound,
unknown,next,14.1.4,NotFound,CVE-2025-57752,MEDIUM,6.2,GAD,3,CVSS:3.1/AV:L/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,,NewFound,
unknown,next,14.1.4,NotFound,CVE-2025-57822,MEDIUM,6.5,GAD,3,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:L/A:N,,NewFound,
unknown,next,14.1.4,NotFound,CVE-2025-59471,MEDIUM,5.9,GAD,3,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:N/A:H,,NewFound,
unknown,next,14.1.4,NotFound,GHSA-5j59-xgg2-r9c4,HIGH,7.5,GAD,3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,,NewFound,
unknown,next,14.1.4,NotFound,GHSA-h25m-26qc-wcjf,HIGH,7.5,GAD,3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,,NewFound,
unknown,next,14.1.4,NotFound,GHSA-mwv6-3258-q52c,HIGH,7.5,GAD,3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,,NewFound,
unknown,node-forge,1.3.1,NotFound,CVE-2025-12816,HIGH,8.6,GAD,3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:C/C:N/I:H/A:N,,NewFound,
unknown,node-forge,1.3.1,NotFound,CVE-2025-66030,MEDIUM,5.3,GAD,3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:N,,NewFound,
unknown,node-forge,1.3.1,NotFound,CVE-2025-66031,MEDIUM,5.3,REDHAT,3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:L,,NewFound,
unknown,node-forge,1.3.1,NotFound,CVE-2026-33895,HIGH,7.5,GAD,3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,,NewFound,
unknown,on-headers,1.0.2,NotFound,CVE-2025-7339,UNKNOWN,unknown,NVD,unknown,unknown,,NewFound,
opener_project,opener,1.5.2,NotFound,CVE-2021-27478,HIGH,7.5,NVD,3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,,NewFound,
opener_project,opener,1.5.2,NotFound,CVE-2021-27482,HIGH,7.5,NVD,3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,,NewFound,
opener_project,opener,1.5.2,NotFound,CVE-2021-27498,HIGH,7.5,NVD,3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,,NewFound,
opener_project,opener,1.5.2,NotFound,CVE-2021-27500,HIGH,7.5,NVD,3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,,NewFound,
opener_project,opener,1.5.2,NotFound,CVE-2022-43604,CRITICAL,9.8,NVD,3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,,NewFound,
opener_project,opener,1.5.2,NotFound,CVE-2022-43605,CRITICAL,9.8,NVD,3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,,NewFound,
opener_project,opener,1.5.2,NotFound,CVE-2022-43606,HIGH,7.5,NVD,3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,,NewFound,
unknown,path-to-regexp,0.1.7,NotFound,CVE-2024-45296,UNKNOWN,unknown,NVD,unknown,unknown,,NewFound,
unknown,path-to-regexp,0.1.7,NotFound,CVE-2024-52798,HIGH,7.5,GAD,3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,,NewFound,
unknown,path-to-regexp,1.8.0,NotFound,CVE-2024-45296,UNKNOWN,unknown,NVD,unknown,unknown,,NewFound,
unknown,path-to-regexp,2.2.1,NotFound,CVE-2024-45296,UNKNOWN,unknown,NVD,unknown,unknown,,NewFound,
