vendor,product,version,location,cve_number,severity,score,source,cvss_version,cvss_vector,paths,remarks,comments
mermaid_project,mermaid,catalog:,NotFound,CVE-2021-43861,MEDIUM,5.4,NVD,3,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:N,,NewFound,
unknown,react,catalog:,NotFound,CVE-2026-21884,HIGH,8.2,GAD,3,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:H/I:L/A:N,,NewFound,
unknown,i18next,catalog:,NotFound,CVE-2017-16008,MEDIUM,6.1,NVD,3,CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,,NewFound,
unknown,i18next,catalog:,NotFound,GMS-2017-118,UNKNOWN,unknown,GAD,unknown,unknown,,NewFound,
i18next,i18next,catalog:,NotFound,CVE-2017-16008,MEDIUM,6.1,NVD,3,CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,,NewFound,
unknown,dompurify,catalog:,NotFound,CVE-2019-16728,MEDIUM,6.1,NVD,3,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,,NewFound,
unknown,dompurify,catalog:,NotFound,CVE-2019-25155,MEDIUM,6.1,NVD,3,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,,NewFound,
unknown,dompurify,catalog:,NotFound,CVE-2020-26870,MEDIUM,6.1,NVD,3,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,,NewFound,
unknown,dompurify,catalog:,NotFound,CVE-2024-45801,UNKNOWN,unknown,NVD,unknown,unknown,,NewFound,
unknown,dompurify,catalog:,NotFound,CVE-2024-47875,CRITICAL,10,GAD,3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:C/C:L/I:H/A:H,,NewFound,
unknown,dompurify,catalog:,NotFound,CVE-2024-48910,CRITICAL,9.1,GAD,3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:N,,NewFound,
unknown,dompurify,catalog:,NotFound,CVE-2025-26791,MEDIUM,4.5,GAD,3,CVSS:3.1/AV:L/AC:H/PR:N/UI:N/S:C/C:L/I:L/A:N,,NewFound,
unknown,dompurify,catalog:,NotFound,GMS-2020-711,UNKNOWN,unknown,GAD,unknown,unknown,,NewFound,
unknown,dompurify,catalog:,NotFound,GMS-2023-28,UNKNOWN,unknown,GAD,unknown,unknown,,NewFound,
unknown,dompurify,catalog:,NotFound,GMS-2023-29,UNKNOWN,unknown,GAD,unknown,unknown,,NewFound,
cure53,dompurify,catalog:,NotFound,CVE-2019-16728,MEDIUM,6.1,NVD,3,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,,NewFound,
cure53,dompurify,catalog:,NotFound,CVE-2019-25155,MEDIUM,6.1,NVD,3,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,,NewFound,
cure53,dompurify,catalog:,NotFound,CVE-2020-26870,MEDIUM,6.1,NVD,3,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,,NewFound,
