vendor,product,version,location,cve_number,severity,score,source,cvss_version,cvss_vector,paths,remarks,comments
unknown,platform,1.3.6,NotFound,CVE-2023-22733,MEDIUM,6.5,NVD,3,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,,NewFound,
unknown,platform,1.3.6,NotFound,CVE-2023-22734,HIGH,7.5,NVD,3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,,NewFound,
unknown,platform,1.3.6,NotFound,CVE-2024-22406,CRITICAL,9.8,NVD,3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,,NewFound,
unknown,platform,1.3.6,NotFound,CVE-2024-22407,MEDIUM,6.5,NVD,3,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:H/A:N,,NewFound,
unknown,platform,1.3.6,NotFound,CVE-2024-42354,MEDIUM,5.9,NVD,3,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:N/A:N,,NewFound,
unknown,platform,1.3.6,NotFound,CVE-2024-42355,CRITICAL,9.8,NVD,3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,,NewFound,
unknown,platform,1.3.6,NotFound,CVE-2024-42356,HIGH,7.2,NVD,3,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:H,,NewFound,
unknown,platform,1.3.6,NotFound,CVE-2024-42357,CRITICAL,9.8,GAD,3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,,NewFound,
unknown,platform,1.3.6,NotFound,CVE-2025-27892,MEDIUM,6.8,GAD,3,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:U/C:H/I:L/A:L,,NewFound,
unknown,platform,1.3.6,NotFound,CVE-2025-30150,MEDIUM,5.3,GAD,3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,,NewFound,
