cve,package,severity,kev,kev_date_added,epss,epss_percentile,exploitdb,exploitdb_ids,commit_links,patch_links,fix_commits,repo_urls,ghsa_ids,introduced_versions,fixed_versions,cvss_base,cvss_vector,cvss_version
CVE-2021-25293,pillow,High,False,,0.001,0.27873,no,,,,,,,,741d8744a54bedbc49f16922c61a06fcb3681f53,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,3.1
CVE-2021-27921,pillow,High,False,,0.00419,0.61833,no,,,,,,,,741d8744a54bedbc49f16922c61a06fcb3681f53,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,3.1
CVE-2021-27922,pillow,High,False,,0.00145,0.34909,no,,,,,,,,741d8744a54bedbc49f16922c61a06fcb3681f53,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,3.1
CVE-2021-27923,pillow,High,False,,0.00419,0.61833,no,,,,,,,,741d8744a54bedbc49f16922c61a06fcb3681f53,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,3.1
CVE-2021-28675,pillow,High,False,,0.00115,0.30214,no,,,,,,,,e0e353c0ef7516979a9aedce3792596649ce4433,5.5,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H,3.1
CVE-2021-28676,pillow,High,False,,0.00366,0.586,no,,https://github.com/python-pillow/Pillow/commit/bb6c11fb889e6c11b0ee122b828132ee763b5856,,https://github.com/python-pillow/Pillow/commit/bb6c11fb889e6c11b0ee122b828132ee763b5856,,,,e0e353c0ef7516979a9aedce3792596649ce4433 | bb6c11fb889e6c11b0ee122b828132ee763b5856,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,3.1
CVE-2021-28677,pillow,High,False,,0.00263,0.49698,no,,https://github.com/python-pillow/Pillow/pull/5377,,https://github.com/python-pillow/Pillow/pull/5377,,,,e0e353c0ef7516979a9aedce3792596649ce4433,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,3.1
CVE-2021-28678,pillow,Medium,False,,0.0011,0.29518,no,,https://github.com/python-pillow/Pillow/pull/5377,,https://github.com/python-pillow/Pillow/pull/5377,,,,e0e353c0ef7516979a9aedce3792596649ce4433,5.5,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H,3.1
CVE-2021-34552,pillow,Critical,False,,0.00337,0.56508,no,,,,,,,fb47c498ef1bed2fd5e8bf5c84427bd7ab410da5,,9.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,3.1
CVE-2022-0736,mlflow,High,False,,0.00627,0.70163,no,,https://github.com/mlflow/mlflow/commit/61984e6843d2e59235d82a580c529920cd8f3711,,https://github.com/mlflow/mlflow/commit/61984e6843d2e59235d82a580c529920cd8f3711,,,,1fd9b52790225a5f0d4382e5f3ce0c34d6471dc0,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,3.1
