cve,package,severity,kev,kev_date_added,epss,epss_percentile,exploitdb,exploitdb_ids,commit_links,patch_links,fix_commits,repo_urls,ghsa_ids,introduced_versions,fixed_versions,cvss_base,cvss_vector,cvss_version
CVE-2024-32655,Npgsql,High,False,,0.01589,0.81576,no,,https://github.com/npgsql/npgsql/commit/091655eed0c84e502ab424950c930339d17c1928 | https://github.com/npgsql/npgsql/commit/3183efb2bdcca159c8c2e22af57e18ea8f853cf0 | https://github.com/npgsql/npgsql/commit/67acbe027e28477ac2199e15cfb554bb2ffaf169 | https://github.com/npgsql/npgsql/commit/703d9af8fa48dfe8c0180e36edb8278f34342d7b | https://github.com/npgsql/npgsql/commit/a22a42d8141d7a3528f43c02c095a409507cf1af | https://github.com/npgsql/npgsql/commit/e34e2ba8042e666d9af54a1b255fba4d5b11df56 | https://github.com/npgsql/npgsql/commit/f7e7ead0702d776a8f551f5786c4cac2d65c4bc6,,https://github.com/npgsql/npgsql/commit/091655eed0c84e502ab424950c930339d17c1928 | https://github.com/npgsql/npgsql/commit/3183efb2bdcca159c8c2e22af57e18ea8f853cf0 | https://github.com/npgsql/npgsql/commit/67acbe027e28477ac2199e15cfb554bb2ffaf169 | https://github.com/npgsql/npgsql/commit/703d9af8fa48dfe8c0180e36edb8278f34342d7b | https://github.com/npgsql/npgsql/commit/a22a42d8141d7a3528f43c02c095a409507cf1af | https://github.com/npgsql/npgsql/commit/e34e2ba8042e666d9af54a1b255fba4d5b11df56 | https://github.com/npgsql/npgsql/commit/f7e7ead0702d776a8f551f5786c4cac2d65c4bc6,,,,091655eed0c84e502ab424950c930339d17c1928 | 3183efb2bdcca159c8c2e22af57e18ea8f853cf0 | 67acbe027e28477ac2199e15cfb554bb2ffaf169 | 703d9af8fa48dfe8c0180e36edb8278f34342d7b | a22a42d8141d7a3528f43c02c095a409507cf1af | e34e2ba8042e666d9af54a1b255fba4d5b11df56 | f7e7ead0702d776a8f551f5786c4cac2d65c4bc6 | db69b1c964e532d30a18ec5e11d8a4491f4be661,,,
CVE-2024-43483,Microsoft.Extensions.Caching.Memory,High,False,,0.00738,0.72793,no,,,,,,,ee849590a02cc5cd61eff18aa64bf985ec45124d | d78b3180414d35d6c7d136db753474e2ae2b33df,cbc9971f29b95d0b47a2ad272305ea4af300b1fb,,,
