cve,package,version,severity,kev,kev_date_added,epss,epss_percentile,exploitdb,exploitdb_ids,commit_links,patch_links,fix_commits,repo_urls,ghsa_ids,introduced_versions,fixed_versions,cvss_base,cvss_vector,cvss_version
CVE-2023-24531,stdlib,go1.20.12,Critical,False,,0.00481,0.65131,no,,,,,,,,,,,
CVE-2023-29402,stdlib,go1.20.4,Critical,False,,0.00125,0.31723,no,,,,,,,,7fe60b5df764f5a16a2c40e4412b5ed60f709192 | e827d41c0a2ea392c117a790cdfed0022e419424,,,
CVE-2023-29403,stdlib,go1.20.4,High,False,,0.0001,0.01116,no,,,,,,,,7fe60b5df764f5a16a2c40e4412b5ed60f709192 | e827d41c0a2ea392c117a790cdfed0022e419424,,,
CVE-2023-29404,stdlib,go1.20.4,Critical,False,,0.00084,0.24403,no,,,,,,,,7fe60b5df764f5a16a2c40e4412b5ed60f709192 | e827d41c0a2ea392c117a790cdfed0022e419424,,,
CVE-2023-29405,stdlib,go1.20.4,Critical,False,,0.00329,0.55936,no,,,,,,,,7fe60b5df764f5a16a2c40e4412b5ed60f709192 | e827d41c0a2ea392c117a790cdfed0022e419424,,,
CVE-2023-29406,stdlib,go1.20.4,Medium,False,,0.00344,0.5704,no,,,,,,,,e58941fc25771784319ebd0178e566ecf7d3d8c1 | 2c358ffe9762ba08c8db0196942395f97775e31b,,,
CVE-2023-29409,stdlib,go1.20.4,Medium,False,,0.00115,0.29993,no,,,,,,,,0ae54ddd37302bdd2a8c775135bf5f076a18eeb3 | adb775e309dea43157e931835e920ac9e7769abe,,,
CVE-2023-39318,stdlib,go1.20.4,Medium,False,,0.00087,0.24872,no,,,,,,,c19c4c566c63818dfd059b352e52c4710eecf14d,d5b851804329aa547dafa278a0c35dd62298d651 | 2c1e5b05fe39fc5e6c730dd60e82946b8e67c6ba,,,
CVE-2023-39319,stdlib,go1.20.4,Medium,False,,0.00087,0.24872,no,,,,,,,c19c4c566c63818dfd059b352e52c4710eecf14d,d5b851804329aa547dafa278a0c35dd62298d651 | 2c1e5b05fe39fc5e6c730dd60e82946b8e67c6ba,,,
CVE-2023-39323,stdlib,go1.20.4,High,False,,0.0006,0.18739,no,,,,,,,c19c4c566c63818dfd059b352e52c4710eecf14d,68f9a6e2addc828246992e66e79c6a51a32d1d71 | 26b5783b72376acd0386f78295e678b9a6bff30e,,,
