cve,package,version,severity,kev,kev_date_added,epss,epss_percentile,exploitdb,exploitdb_ids,commit_links,patch_links,fix_commits,repo_urls,ghsa_ids,introduced_versions,fixed_versions,cvss_base,cvss_vector,cvss_version
CVE-2020-25659,cryptography,,High,False,,0.0076,0.7338,no,,https://github.com/pyca/cryptography/pull/5507/commits/ce1bef6f1ee06ac497ca0c837fbd1c7ef6c2472b,,https://github.com/pyca/cryptography/pull/5507/commits/ce1bef6f1ee06ac497ca0c837fbd1c7ef6c2472b,,,,,5.9,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:N/A:N,3.1
CVE-2020-36242,cryptography,,High,False,,0.01575,0.81585,no,,,,,,,,82b6ce28389f0a317bc55ba2091a74b346db7cae,9.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:H,3.1
CVE-2022-24302,paramiko,,High,False,,0.00729,0.72679,no,,,,,,,,286bd9f0374922341d48923b0c3ef09aab57919f,5.9,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:N/A:N,3.1
CVE-2023-0286,cryptography,,High,False,,0.88334,0.99499,no,,https://git.openssl.org/gitweb/?p=openssl.git;a=commitdiff;h=2c6c9d439b484e1ba9830d8454a34fa4f80fdfe9 | https://git.openssl.org/gitweb/?p=openssl.git;a=commitdiff;h=2f7530077e0ef79d98718138716bc51ca0cad658 | https://git.openssl.org/gitweb/?p=openssl.git;a=commitdiff;h=fd2af07dc083a350c959147097003a14a5e8ac4d,,https://git.openssl.org/gitweb/?p=openssl.git;a=commitdiff;h=2c6c9d439b484e1ba9830d8454a34fa4f80fdfe9 | https://git.openssl.org/gitweb/?p=openssl.git;a=commitdiff;h=2f7530077e0ef79d98718138716bc51ca0cad658 | https://git.openssl.org/gitweb/?p=openssl.git;a=commitdiff;h=fd2af07dc083a350c959147097003a14a5e8ac4d,,,e818b74be2170fbe957a07b0da4401c2b694b3b8 | e04bd3433fd84e1861bf258ea37928d9845e6a86 | 89cd17a031e022211684eb7eb41190cf1910f9fa,e818b74be2170fbe957a07b0da4401c2b694b3b8 | e04bd3433fd84e1861bf258ea37928d9845e6a86 | 31157bc0b46e04227b8468d3e6915e4d0332777c | 42768eafab40d3e2f0851caa84aa9801139c74ab,7.4,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:N/A:H,3.1
CVE-2023-23931,cryptography,,Medium,False,,0.00688,0.71745,no,,,,,,,928e4ee28564359973298624cf023ae5ea7f62c3,d6951dca25de45abd52da51b608055371fbcde4e,6.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:L,3.1
CVE-2023-28858,redis,,Medium,False,,0.01488,0.81077,no,,https://github.com/redis/redis-py/pull/2641,,https://github.com/redis/redis-py/pull/2641,,,ef4caf5b8bd55fc5c3ca7d994e2047e046f7e942 | 6fa6cfc9ada2ec1878484ba44a02fdc3c0c691d5 | 5cb5712d283fa8fb300abc9d71a61c1a81de5643,7b48b1bb34f97e4adf32c12a987ff593dc536aef | b3c89acd0ffe8303649ad8207bc911b1d6a033eb | 66a4d6b2a493dd3a20cc299ab5fef3c14baad965,3.7,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:L/I:N/A:N,3.1
CVE-2023-28859,redis,,High,False,,0.00324,0.55464,no,,https://github.com/redis/redis-py/pull/2641,,https://github.com/redis/redis-py/pull/2641,,,ef4caf5b8bd55fc5c3ca7d994e2047e046f7e942 | 5cb5712d283fa8fb300abc9d71a61c1a81de5643,49d9cb751c7c30546fc86d11f8168d7aa007edae | e1017fd77afd2f56dca90f986fc82e398e518a26,6.5,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,3.1
CVE-2023-32681,requests,,Medium,False,,0.06278,0.90952,no,,https://github.com/psf/requests/commit/74ea7cf7a6a27a4eeb2ae24e162bcc942a6706d5,,https://github.com/psf/requests/commit/74ea7cf7a6a27a4eeb2ae24e162bcc942a6706d5,,,6366d3dd190a9e58ca582955cddf7e2ac5f32dcc,147c8511ddbfa5e8f71bbf5c18ede0c4ceb3bba4,6.1,CVSS:3.1/AV:N/AC:H/PR:N/UI:R/S:C/C:H/I:N/A:N,3.1
CVE-2023-38325,cryptography,,High,False,,0.01095,0.7802,no,,https://github.com/pyca/cryptography/pull/9208,,https://github.com/pyca/cryptography/pull/9208,,,45e37718098edca2c5ac2135394bcf17fd7982f0,7431db737cf0407560fac689d24f1d2e5efc349d,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,3.1
CVE-2023-48795,paramiko,,Medium,False,,0.61084,0.98316,no,,https://github.com/connectbot/sshlib/commit/5c8b534f6e97db7ac0e0e579331213aa25c173ab | https://github.com/jtesta/ssh-audit/commit/8e972c5e94b460379fe0c7d20209c16df81538a5 | https://github.com/openssh/openssh-portable/commits/master | https://github.com/TeraTermProject/teraterm/commit/7279fbd6ef4d0c8bdd6a90af4ada2899d786eec0 | https://github.com/golang/crypto/commit/9d2ee975ef9fe627bf0a6f01c1f69e8ef1d4f05d | https://github.com/mscdex/ssh2/commit/97b223f8891b96d6fc054df5ab1d5a1a545da2a3 | https://github.com/libssh2/libssh2/pull/1291 | https://git.libssh.org/projects/libssh.git/commit/?h=stable-0.10&id=10e09e273f69e149389b3e0e5d44b8c221c2e7f6,,https://github.com/connectbot/sshlib/commit/5c8b534f6e97db7ac0e0e579331213aa25c173ab | https://github.com/jtesta/ssh-audit/commit/8e972c5e94b460379fe0c7d20209c16df81538a5 | https://github.com/openssh/openssh-portable/commits/master | https://github.com/TeraTermProject/teraterm/commit/7279fbd6ef4d0c8bdd6a90af4ada2899d786eec0 | https://github.com/golang/crypto/commit/9d2ee975ef9fe627bf0a6f01c1f69e8ef1d4f05d | https://github.com/mscdex/ssh2/commit/97b223f8891b96d6fc054df5ab1d5a1a545da2a3 | https://github.com/libssh2/libssh2/pull/1291 | https://git.libssh.org/projects/libssh.git/commit/?h=stable-0.10&id=10e09e273f69e149389b3e0e5d44b8c221c2e7f6,,GHSA-45x7-px36-x8w8,7a8d04dbcb388a5d837a213ad249c1b96e19e998 | 583cba31eb09c14abd0b217fe7ac2e9a60425d51 | 4ed7957623e5ccbd420a09a506bd6bc9930fe93c | 8c0ea6bd3306cfd6ca19730d180a2a93a716e1ee | 79a1bc918ffd2e81b5bd39cfdf87dfc81390fbb5,dca6a021b5889d3723845694132c9d8dd3f8d348 | 891c1b1e7313268f85fbfbf1c7e58d401dc370f8 | 5c8b534f6e97db7ac0e0e579331213aa25c173ab | df84c42e7e8a1675769fa9065b2781a6abc8ab1b | a6a92f0d69b8cf5e72e38ffa5e693057aa2dc776 | 106609456818d9983c932db2cdbaaad8577b98f9 | 60c60ff27b37b34b79218aef0ceb92f68e54f83f | 85be379c3f1c0021ccb8d6ae9eb69f4e6712a150,5.9,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:H/A:N,3.1
