cve,package,severity,kev,kev_date_added,epss,epss_percentile,exploitdb,exploitdb_ids,commit_links,patch_links,fix_commits,repo_urls,ghsa_ids,introduced_versions,fixed_versions,cvss_base,cvss_vector,cvss_version
CVE-2017-16137,debug,Low,False,,0.00097,0.26823,no,,https://github.com/visionmedia/debug/pull/504,,https://github.com/visionmedia/debug/pull/504,,,c61ae82bde19c6fdedfc6684817ff7eb541ff029 | 52b894cd798f492ead1866fca4d76a649f0e62c6,13abeae468fea297d0dccc50bc55590809241083 | f073e056f33efdd5b311381eb6bca2bc850745bf,5.3,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:L,3.0
CVE-2017-16138,mime,High,False,,0.00433,0.62679,no,,,,,,,371e7e933dfbdc12a54266ea7da2f16b147f5107,eb24bae372a76acd2c95fd05f8837814c33a9e3d | f2d859eb53607b909cca03858429035bb025b21a,7.5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,3.0
CVE-2017-20165,debug,High,False,,0.01578,0.8151,no,,https://github.com/debug-js/debug/commit/c38a0166c266a679c8de012d4eaccec3f944e685 | https://github.com/debug-js/debug/pull/504,,https://github.com/debug-js/debug/commit/c38a0166c266a679c8de012d4eaccec3f944e685 | https://github.com/debug-js/debug/pull/504,,,52b894cd798f492ead1866fca4d76a649f0e62c6,13abeae468fea297d0dccc50bc55590809241083 | f073e056f33efdd5b311381eb6bca2bc850745bf | c38a0166c266a679c8de012d4eaccec3f944e685,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,3.1
CVE-2022-0355,simple-get,High,False,,0.0046,0.64089,no,,https://github.com/feross/simple-get/commit/e4af095e06cd69a9235013e8507e220a79b9684f,,https://github.com/feross/simple-get/commit/e4af095e06cd69a9235013e8507e220a79b9684f,,GHSA-wpg7-2c88-r8xv,4b490edb1eeb13aed375f13a6fef50e41a4b05f7,0a1ad5d5fe85f94c37d80ad17c90737eb086971b,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,3.1
CVE-2023-0842,xml2js,Medium,False,,0.00231,0.45933,no,,,,,,,,cf3e061e22e98152b88068c2345bc02581f4d6c7,5.3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:N,3.1
