cve,package,severity,kev,kev_date_added,epss,epss_percentile,exploitdb,exploitdb_ids,commit_links,patch_links,fix_commits,repo_urls,ghsa_ids,introduced_versions,fixed_versions,cvss_base,cvss_vector,cvss_version
CVE-2026-27204,wasmtime,Medium,False,,0.0008,0.23846,no,,https://github.com/bytecodealliance/wasmtime/pull/12599,,https://github.com/bytecodealliance/wasmtime/pull/12599,,,0b195ef5db76c02fb5392ec1418c58bdc5537d41 | 7b3d6ae79e9153a2477668062f5622c10333925f | 3dda916921536c2b5233ec98315b6d05c793a34b,f18f06e6dea00a78c06913061d952b26ed700b92 | f2054e0911f55af50686bee4da39d15308e14aec | dc38c5b110862df44e9934ec90dc45e875f18835 | d938a9df47c8e62014c1a12571547411ede6ff5e,6.5,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,3.1
CVE-2026-27572,wasmtime,Medium,False,,0.00028,0.07821,no,,https://github.com/bytecodealliance/wasmtime/commit/301dc7162cca51def19131019af1187f45901c0a,,https://github.com/bytecodealliance/wasmtime/commit/301dc7162cca51def19131019af1187f45901c0a,,,0b195ef5db76c02fb5392ec1418c58bdc5537d41 | 7b3d6ae79e9153a2477668062f5622c10333925f | 3dda916921536c2b5233ec98315b6d05c793a34b,f18f06e6dea00a78c06913061d952b26ed700b92 | f2054e0911f55af50686bee4da39d15308e14aec | dc38c5b110862df44e9934ec90dc45e875f18835 | d938a9df47c8e62014c1a12571547411ede6ff5e,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,3.1
CVE-2026-27606,rollup,High,False,,0.00281,0.51403,no,,https://github.com/rollup/rollup/commit/c60770d7aaf750e512c1b2774989ea4596e660b2 | https://github.com/rollup/rollup/commit/c8cf1f9c48c516285758c1e11f08a54f304fd44e | https://github.com/rollup/rollup/commit/d6dee5e99bb82aac0bee1df4ab9efbde455452c3,,https://github.com/rollup/rollup/commit/c60770d7aaf750e512c1b2774989ea4596e660b2 | https://github.com/rollup/rollup/commit/c8cf1f9c48c516285758c1e11f08a54f304fd44e | https://github.com/rollup/rollup/commit/d6dee5e99bb82aac0bee1df4ab9efbde455452c3,,,d1a825a74af094260d76e01a3c1a8633bf2139a2 | 2f261358c62b4f9e62cb86bf99de8d4ff3668994,d17ae15336a45c3c59b2a4aacac2b14186035d28 | d91d5e11becc2f16d3a493231fb5bf48f74758a9 | ae846957f109690a866cc3e4c073613c338d3476,9.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,3.1
CVE-2026-27901,svelte,Medium,False,,0.00035,0.10186,no,,https://github.com/sveltejs/svelte/commit/0df5abcae223058ceb95491470372065fb87951d,,https://github.com/sveltejs/svelte/commit/0df5abcae223058ceb95491470372065fb87951d,,,,ed14b499d6ea6821b5e8f81a723164eb8198dfa9,6.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,3.1
CVE-2026-27903,minimatch,High,False,,0.0002,0.05286,no,,,,,,,346685ced5203464bb10fd3d4dfa6964f6102ede | b95cb1e4404ce374e447b3b1bfde837e74f139bd | 5d20578d5749f53f3413b7ca413e5658d6ab0d05 | ce9e6a4b42eb8a4c39eff1258affa9d37c66101b | 31f61eeaa6c4493f81bf5eb0a146f23e538fdfd7 | fc44f5f9123f534ecbf76af65558eb87d90f1028 | 26d281dc585af91df47cb93844e227e0ee90b7ce,ea94840326c3f40522f1b544bd2303024b0eec35 | 2de496f6d9362dd92460f35ffa6ff8de2907244b | a5f07f4b8de8a068e8fcafd44e7cafc2a8fe7be3 | 6fcf01a77e8a85765609e41be089595a36989e07 | dc3340d6509d25d4bb75258e6d3b4403bb1cd9c3 | e92ae291a1e512f2d7ae13d6797b02315f68a40c | 5970751fa5886750886a59a20de834d54b4e2541 | 00c323b188b704e5d4bc534ecec2268cfa70a32a,,,
CVE-2026-27904,minimatch,High,False,,0.00018,0.04695,no,,,,,,,346685ced5203464bb10fd3d4dfa6964f6102ede | b95cb1e4404ce374e447b3b1bfde837e74f139bd | 5d20578d5749f53f3413b7ca413e5658d6ab0d05 | ce9e6a4b42eb8a4c39eff1258affa9d37c66101b | 31f61eeaa6c4493f81bf5eb0a146f23e538fdfd7 | fc44f5f9123f534ecbf76af65558eb87d90f1028 | 26d281dc585af91df47cb93844e227e0ee90b7ce,ea94840326c3f40522f1b544bd2303024b0eec35 | 2de496f6d9362dd92460f35ffa6ff8de2907244b | a5f07f4b8de8a068e8fcafd44e7cafc2a8fe7be3 | 6fcf01a77e8a85765609e41be089595a36989e07 | dc3340d6509d25d4bb75258e6d3b4403bb1cd9c3 | e92ae291a1e512f2d7ae13d6797b02315f68a40c | 5970751fa5886750886a59a20de834d54b4e2541 | 1a2e084af579731af66c221214e3ca8222c9bf23,,,
CVE-2026-27970,@angular/core,High,False,,0.00048,0.14806,no,,https://github.com/angular/angular/commit/306f367899dfc2e04238fecd3455547b5d54075d | https://github.com/angular/angular/commit/7d58b798c626bb0e4e5f89ca8affdce4f352b232 | https://github.com/angular/angular/commit/b85830953281ff3a1a77bbfe69019d352d509c93 | https://github.com/angular/angular/pull/67183,,https://github.com/angular/angular/commit/306f367899dfc2e04238fecd3455547b5d54075d | https://github.com/angular/angular/commit/7d58b798c626bb0e4e5f89ca8affdce4f352b232 | https://github.com/angular/angular/commit/b85830953281ff3a1a77bbfe69019d352d509c93 | https://github.com/angular/angular/pull/67183,,,bfc2afdb5bf9e668f11ba0a967a5d537e9199b56 | a0ee6bdfe4102357dd231bcf02f5ff4d44fb585c | ab2ee22c3d1a80b7ffe2c74c988dbd2503305b70 | 5537bf802f8eda54ff7572905cf3bb2fc0e0e431,7f33cbeb6c15894b5b64954e207d5caf2d4acf7d | 523c29f622656b3902727e314a3e369ccd6af00b | 043125cc56bdb8666f72aac240dcc8afb6854877 | a55475992b6d479f0205c5e03e6a44f9aa48698e,6.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,3.1
CVE-2026-28292,simple-git,Critical,False,,0.00096,0.26725,no,,https://github.com/steveukx/git-js/commit/f7042088aa2dac59e3c49a84d7a2f4b26048a257,,https://github.com/steveukx/git-js/commit/f7042088aa2dac59e3c49a84d7a2f4b26048a257,,,e1d66b6469d123d5629383ddc5d089294cc93ea2,6e61c6493142957dd06703ccc1df496b0c0af34e,,,
CVE-2026-29045,hono,High,False,,0.00044,0.13542,no,,https://github.com/honojs/hono/commit/6a0607a929d888893f0c91d92dce2fcfdb3662a3,,https://github.com/honojs/hono/commit/6a0607a929d888893f0c91d92dce2fcfdb3662a3,,,,19d20d23a2921e26c3bbfdb5549fce98b4a39b28,9.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,3.1
CVE-2026-29063,immutable,High,False,,0.0006,0.18946,no,,,,,,,,c4074256bf48ab372fdad2b3d47db89306a5211e | 485cbe0edf3ca7bb4b9c4a80ac55ba937a291da0 | b37b85568632227751ddc8a16034cacc0f42b652,,,
CVE-2026-29074,svgo,High,False,,0.00055,0.17448,no,,,,,,,355fb1ff24d2b90c0376e8d82230cbad6395907b | a40fa216b67d297e84ab8017bf4b45b4a0001223,f706b07a77de1f60a3e2c3f7bfd303529a4eb695 | bbab162534d89654ac51c30dd6e62d7163b48a5e,,,
CVE-2026-29085,hono,Medium,False,,0.00053,0.16707,no,,https://github.com/honojs/hono/commit/f4123ed9ea3c7c52380cc99a079a4d773838846e,,https://github.com/honojs/hono/commit/f4123ed9ea3c7c52380cc99a079a4d773838846e,,,,19d20d23a2921e26c3bbfdb5549fce98b4a39b28,,,
CVE-2026-29086,hono,Medium,False,,0.00032,0.09264,no,,https://github.com/honojs/hono/commit/44ae0c8cc4d5ab2bed529127a4ac72e1483ad073,,https://github.com/honojs/hono/commit/44ae0c8cc4d5ab2bed529127a4ac72e1483ad073,,,,19d20d23a2921e26c3bbfdb5549fce98b4a39b28,,,
