cve,package,version,severity,kev,kev_date_added,epss,epss_percentile,exploitdb,exploitdb_ids,commit_links,patch_links,fix_commits,repo_urls,ghsa_ids,introduced_versions,fixed_versions,cvss_base,cvss_vector,cvss_version
CVE-2026-34043,serialize-javascript,7.0.4,Medium,False,,0.00017,0.04123,no,,https://github.com/yahoo/serialize-javascript/commit/f147e90269b58bb6e539cfdf3d0e20d6ad14204b,,https://github.com/yahoo/serialize-javascript/commit/f147e90269b58bb6e539cfdf3d0e20d6ad14204b,,,,df3f1c1fa9ca16b050ae893cb63ac23c91deed55,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,3.1
CVE-2026-39406,@hono/node-server,1.19.10,Medium,False,,0.00018,0.04642,no,,,,,,,,,,,
CVE-2026-39407,hono,4.12.7,Medium,False,,0.0002,0.05451,no,,,,,,,,,5.3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,3.1
CVE-2026-39408,hono,4.12.7,Medium,False,,0.00015,0.02911,no,,,,,,,,,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,3.1
CVE-2026-39409,hono,4.12.7,Medium,False,,0.00012,0.01886,no,,,,,,,,,5.3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,3.1
CVE-2026-39410,hono,4.12.7,Medium,False,,0.00028,0.07771,no,,,,,,,,,,,
CVE-2026-39983,basic-ftp,5.2.0,High,False,,0.01844,0.83052,no,,,,,,,,,,,
CVE-2026-41238,dompurify,3.3.2,Medium,False,,0.00036,0.10554,no,,,,,,,,,,,
CVE-2026-41239,dompurify,3.3.2,Medium,False,,0.00054,0.16697,no,,,,,,,,,,,
CVE-2026-41240,dompurify,3.3.2,Medium,False,,0.00036,0.1045,no,,,,,,,,,6.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,3.1
CVE-2026-41305,postcss,7.0.39,Medium,False,,0.00031,0.09044,no,,,,,,,,,,,
CVE-2026-41324,basic-ftp,5.2.0,High,False,,0.00055,0.17041,no,,,,,,,,,,,
CVE-2026-41650,fast-xml-parser,5.5.7,Medium,False,,,,no,,,,,,,,,,,
CVE-2026-41672,@xmldom/xmldom,0.8.12,High,False,,,,no,,,,,,,,,,,
CVE-2026-41673,@xmldom/xmldom,0.8.12,High,False,,,,no,,,,,,,,,,,
CVE-2026-41674,@xmldom/xmldom,0.8.12,High,False,,,,no,,,,,,,,,,,
CVE-2026-41675,@xmldom/xmldom,0.8.12,High,False,,,,no,,,,,,,,,,,
CVE-2026-41676,openssl,0.10.75,High,False,,0.0006,0.18652,no,,,,,,,,,9.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,3.1
CVE-2026-41677,openssl,0.10.75,Low,False,,0.00145,0.34481,no,,,,,,,,,9.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:H,3.1
CVE-2026-41678,openssl,0.10.75,High,False,,0.00059,0.18333,no,,,,,,,,,9.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,3.1
CVE-2026-41681,openssl,0.10.75,High,False,,0.00056,0.17492,no,,,,,,,,,9.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,3.1
CVE-2026-41898,openssl,0.10.75,High,False,,0.00057,0.17786,no,,,,,,,,,9.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,3.1
CVE-2026-4800,lodash,4.17.21,High,False,,0.00046,0.13895,no,,,,,,,,,9.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,3.1
